wide_receiver,Receiver_Score,Receiver_Rank,team,offense_composite,offense_rank,defense_composite,defensive_rank,week,opponent_team,opponent_defensive_rank,opponent_defensive_score,adjusted_receiver_score
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.5408819772387046
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.3093041138942456
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.7360171016450916
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.451555108905004
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.4692100120698495
Marquez Valdes-Scantling,6.753376268625812,466,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.185637331843312
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.220242773520407
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,2.6206773069000855
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.374772600550769
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.149503763540721
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.1634848914417115
Khalil Shakir,5.348079029013295,46,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,0.9389203115935293
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.5336663776806765
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.2938073960051915
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.7278877287168628
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.4447578067384632
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.4623300360104634
Zach Davidson,6.721751744788873,454,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.180085262097541
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.4220333358981294
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.054056597517994
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.6021176356754405
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.3395962729443929
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.3558894486796649
Keon Coleman,6.232486540636266,153,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.094188805548807
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.3890116031887314
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,2.983136853165505
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.5649140772223797
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.3084888516575797
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.324403675577507
James Cook,6.087758917545893,125,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.068780111281012
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.6114428485333463
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.460845494158664
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.8155137023477552
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.5180254776480209
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.5364888433481778
Amari Cooper,7.062630397581707,530,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.2399306550245188
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.4836237444919225
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.1863323951109543
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.6715077669090737
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.397616208003973
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.4146150657549146
Josh Allen,6.502424933,336,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.1415797730537582
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.4288423604038933
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.0686801268611767
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.609788945459146
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.3460105697263651
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.3623817609554074
Mitchell Trubisky,6.262329127666924,165,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.0994280346180814
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.3041865160309418
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,2.8009606618417844
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.4693468604402435
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.228581181604971
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.2435241084413826
Mack Hollins,5.715987594980291,83,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.0035111344893144
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.5263064706807732
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.2780007535287146
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.7195957734554703
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.437824562814149
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.4553124647675715
Ray Davis,6.68949475,440,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.1744221544573197
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.4894377596072337
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.198818973851931
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.6780580607138533
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.4030931773426658
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.420158650107201
Quintin Morris,6.527906593697829,352,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.1460533884704087
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.3984493573919996
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.003406023207176
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.5755470153318625
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.3173794873666773
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.3334024458738176
Curtis Samuel,6.129122698943149,134,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.076042026130719
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.4530330344139415
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,3.120633682163826
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.6370430923711774
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.3687988799057507
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.3854472396742714
Ty Johnson,6.368351993918032,269,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.1180416381337523
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week1,ARI,20,4.382799181497349,1.3255509922673003
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week15,DET,29,2.040723981900452,2.846844480423968
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week10,IND,21,3.890155380512179,1.4934169038711318
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week14,LAR,14,4.652511108393461,1.2487071322540528
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week11,KC,16,4.596603761984669,1.2638948460142472
Dalton Kincaid,5.809623803942123,95,BUF,2.8199918025182553,21,5.999417515208258,4,Week13,SF,6,5.695988214310297,1.0199501096835724
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.5232692445627511
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.389599250866002
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.4407318635434978
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.2831085959864015
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.245604976
Jonathon Brooks,7.001865140072687,520,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.5386410500543282
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.372713528035113
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.1534178740593632
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.2983339133359137
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.1562896933261853
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.0236555950204242
Stephen Sullivan,6.309820167093448,220,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.3865660268129432
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.3537204510435943
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.1236228508140793
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.2803699642139246
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.140291090033276
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,1.995655982766616
Ja'Tavion Sanders,6.2225165179425685,151,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.3673812845027409
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.463907309296593
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.296476359723612
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.3845864172116447
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.2331057421335625
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.1580935545158906
Jalen Coker,6.7290018451095746,461,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.4786800741879793
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.4723857571374526
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.309776761265455
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.392605465716247
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.2402474666475054
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.1705924904262863
Dan Chisena,6.76797391,476,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.4872440808041802
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.370959077021578
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.1506656128668076
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.2966745261413988
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.1548118513854129
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.021069181659429
Feleipe Franks,6.301755650964416,214,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.3847938710634788
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.4746115191633027
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.313268382519256
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.3947106262338336
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.2421223120815497
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.1738737109320994
Tommy Tremble,6.778204856451965,481,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.4894923037187104
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.3360446670220354
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.0958943055111705
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.2636519313750993
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.1254020935542777
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,1.9695983250681446
Chuba Hubbard,6.141267942613043,137,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.3495271283943955
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.2925034757541018
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.0275899014098893
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.2224699920296616
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.0887256642265062
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,1.9054098592858255
Diontae Johnson,5.941126339029565,104,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.305546548800707
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.380511088095268
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week13,TB,26,2.9301420049973563,2.1656501460262785
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week10,NYG,12,4.859936340167777,1.3057089675337579
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week14,PHI,8,5.4569544323642685,1.1628578797296185
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week1,NO,24,3.1180306484067333,2.035150765513737
Bryce Young,6.345662461000257,245,CAR,1.8711107325840275,31,4.623640980198356,15,Week15,DAL,17,4.550681356009225,1.3944422745883407
Jonathan Mingo,6.585431093209547,380,CAR,1.8711107325840275,31,4.623640980198356,15,Week12,KC,16,4.596603761984669,1.432673215749657
